sentence_id,source_file,product_id,category,brand,product_name,rating,review_date,original_sentence,translated_sentence,emoji,emoji_sentiment,aspect_keywords,clean_sentence,relevant,text_sentiment,final_sentiment
68,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2026-05-14,Effectiveness: sangat bagus,,,,[],,,,
69,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2026-05-14,boleh repeat lagi sangat sedap,,,,[],,,,
70,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2026-05-09,"Received the gels in good condition, like the box provided, easy to store",,,,[],,,,
71,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-08-29,Terbaik selamat sampai,,,,[],,,,
72,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2026-06-02,kali ke dua repeat,,,,[],,,,
73,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2026-06-02,best,,,,[],,,,
74,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-11,Packing terbaik,,,,[],,,,
75,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-11,tqq,,,,[],,,,
76,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2024-08-26,Quality: bagus,,,,[],,,,
77,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2024-08-26,Taste: sedap,,,,[],,,,
78,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2024-08-26,"Belikan untuk anak bujang saya, marathon event bln 9 nii",,,,[],,,,
79,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2024-08-26,Quality: bagus,,,,[],,,,
80,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2024-08-26,Taste: sedap,,,,[],,,,
81,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2024-08-26,"Belikan untuk anak bujang saya, marathon event bln 9 nii",,,,[],,,,
82,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Effectiveness: Very effective,,,,[],,,,
83,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Product quality is good,,,,[],,,,
84,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,I have used it for a half marathon,,,,[],,,,
85,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Very effective,,,,[],,,,
86,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,The price is also cheaper at this store,,,,[],,,,
87,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,I will buy again in the next time,,,,[],,,,
88,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Effectiveness: Very effective,,,,[],,,,
89,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Product quality is good,,,,[],,,,
90,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,I have used it for a half marathon,,,,[],,,,
91,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Very effective,,,,[],,,,
92,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,The price is also cheaper at this store,,,,[],,,,
93,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,I will buy again in the next time,,,,[],,,,
94,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Effectiveness: Very effective,,,,[],,,,
95,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Product quality is good,,,,[],,,,
96,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,I have used it for a half marathon,,,,[],,,,
97,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Very effective,,,,[],,,,
98,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,The price is also cheaper at this store,,,,[],,,,
99,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,I will buy again in the next time,,,,[],,,,
100,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Effectiveness: Very effective,,,,[],,,,
101,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Product quality is good,,,,[],,,,
102,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,I have used it for a half marathon,,,,[],,,,
103,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,Very effective,,,,[],,,,
104,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,The price is also cheaper at this store,,,,[],,,,
105,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2025-06-22,I will buy again in the next time,,,,[],,,,
106,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-09-12,Quality: good,,,,[],,,,
107,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-09-12,Effectiveness: good,,,,[],,,,
108,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-09-12,Good power gel for the coming marathon,,,,[],,,,
109,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-09-12,The taste is not too thick and really consumed without water,,,,[],,,,
110,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-09-12,Highly recommended,,,,[],,,,
111,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-09-12,Quality: good,,,,[],,,,
112,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-09-12,Effectiveness: good,,,,[],,,,
113,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-09-12,Good power gel for the coming marathon,,,,[],,,,
114,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-09-12,The taste is not too thick and really consumed without water,,,,[],,,,
115,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-09-12,Highly recommended,,,,[],,,,
116,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-10-09,Quality: Excellent,,,,[],,,,
117,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-10-09,Effectiveness: Very best,,,,[],,,,
118,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2023-10-09,"Sharing with all my friends, they are happy: )",,,,[],,,,
119,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2022-11-21,Effectiveness: Very good,,,,[],,,,
120,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2022-11-21,Quality: Very good,,,,[],,,,
121,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2022-11-21,Comes in handy whenever I need that extra burst of energy before I hit the gym room,,,,[],,,,
122,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2022-11-21,Effectiveness: Very good,,,,[],,,,
123,HIGH5_Energy_Gel.json,HIGH5_Energy_Gel,Energy Gel,HIGH5,BSN Crisp Bar (1 Pcs) [Free Gift] | Shopee Malaysia,5,2022-11-21,Quality: Very good,,,,[],,,,
